citing_opinion_id,cited_opinion_id
1074503,1060934
1074503,111356
1074503,2452228
1074503,1060525
1074503,1740638
1076115,2403296
1076115,1780609
1076115,2363163
1076115,1060708
1076115,2406024
1076115,1659849
1076115,1720938
1076115,2277242
1076115,1060681
1076115,1060829
1076115,2435953
1076115,1518420
1076115,1728854
1076115,1060569
1076115,1747577
1076115,110138
1076115,1740283
1076115,1060573
1076115,1516927
1077603,1630263
1077603,1768419
1077603,1714579
1077603,1060973
1077603,2392223
1078864,2429444
1078864,2106374
1078864,112136
1078864,2408460
1078864,2450447
1078864,106515
1078864,1686702
1078864,2377988
1078864,2380315
1078864,1525276
1078864,2385438
1078864,2164774
1078864,1060903
1078864,1653372
1078864,346682
1078864,107359
1078864,1859644
1078864,1060934
1078864,2276935
1078864,1753160
1078864,1638412
1078864,1506382
1078864,1768015
1078864,1060945
1078864,2429522
1078864,2437204
1078864,1653345
1078864,2459747
1078864,111206
1078864,1060967
1078864,1720938
1078864,2107500
1078864,1518193
1078864,1081467
1078864,1864316
1078864,1060993
1078864,118405
1078864,2454155
1078864,1986189
1078864,1761934
1078864,2367119
1078864,2355344
1078864,1518227
1078864,1787032
1039167,2162564
1039167,198117
1039167,1929583
1039167,1484049
1039167,2304018
1039167,1480725
1039167,1988792
1039167,2051844
1039167,2308282
1039167,1914204
1039167,2169182
1039167,1440005
1042486,71480
1042486,1272762
1045410,1060512
1045410,109648
1045410,1058786
1045410,1678216
1045410,1057609
1045410,1060938
1045410,1049655
1045410,2277242
1045410,107951
1045410,1083472
1045410,1057801
1045410,108215
1045410,1083642
1045410,1746202
1045410,1057691
1045410,2168477
1048188,1780763
1048188,1060753
1048188,1058706
1048188,1673493
1048188,2369814
1048188,1751575
1048188,1783579
1048188,1791451
1048188,2406052
1048188,1790629
1048188,2410292
1048188,1662390
1048188,1060921
1048188,2395066
1048188,1369151
1048188,1578693
1048188,1657290
1048188,1665611
1048188,1353435
1048188,1732410
1048188,2431852
1048188,1624045
1048188,2349310
1050926,1716750
1050926,1580727
1053616,1058755
1053616,2468758
1053616,2405707
1053616,1670540
1053616,2441758
1053616,2449782
1053616,1751575
1053616,1060638
1056241,2465218
1056241,2363163
1056241,1060457
1056241,1077323
1056241,1075983
1056241,1751570
1056241,136995
1056241,1713622
1056241,1504696
1056241,1740283
1056241,1075708
1056241,1060765
1058772,1072224
1058772,1495140
1058772,1673608
1058772,2435979
1058772,1752204
1058772,1060301
1058772,2438670
1058772,1060680
1058772,2426632
1058772,2351829
1058772,1669174
1058772,1060631
1058772,1060316
1058772,1074813
1061348,1062328
1061348,1058101
1061348,1058638
1063840,1066402
1063840,1392134
1063840,1359164
1063840,1348362
1063840,1066603
1063840,1063213
1063840,1235726
1063840,1294964
1063840,1248503
1063840,1272347
1063840,1233468
1063840,1067370
1063840,1064926
1063840,1219487
1066297,1064533
1066297,1320045
1068542,1067456
1068542,111423
1068542,1200539
1068542,1066505
1068542,1065638
1068542,109537
1068542,1067945
1068542,1059787
1068542,117933
1068542,1059663
1068542,118063
1068542,1064693
1068542,1067008
1068542,2621047
1068542,1066904
1068542,1065697
1068542,112890
1068542,1064795
1068542,1068073
1068542,1064414
1068542,110719
1070676,1659152
1070676,3893713
1070676,1659210
1070676,1722724
1070676,1657478
1072691,2438211
1072691,1718886
1072691,106598
1072691,117923
1072691,2371758
1072691,1060515
1072691,1060379
1072691,1758750
1074523,1512480
1074523,1637985
1074523,1617766
1074523,2455361
1074523,1733769
1074523,2435345
1074523,1775701
1074523,1060982
1076138,1270560
1076138,1300737
1076138,1399554
1076138,1330727
1076138,1338749
1076138,1067605
1076138,1314013
1076138,1067679
1077615,1756354
1077615,1658803
1077615,2411118
1077615,2398109
1077615,1656974
1078864,112795
1078864,579234
1078864,655528
1078864,1060523
1078864,2463918
1078864,1721533
1078864,260805
1078864,1060550
1078864,2429135
1629622,572417
1629622,498051
1629622,111620
1629622,788359
1629622,2470280
1629622,2430601
1629622,780171
1629622,669070
1629622,110991
1629622,2496272
1629622,714131
1629622,785942
1629622,2322839
1039176,109136
1039176,2598896
1039176,1407115
1039176,1265879
1039176,1205121
1042455,1122433
1042455,2252598
1042455,2281193
1042455,110506
1042455,2248846
1042455,1314512
1042455,2271126
1042455,2246171
1042455,2251581
1042455,2294463
1045421,1058342
1045421,2413679
1045421,1081772
1045421,2376013
1045421,1574157
1045421,1079473
1045421,1083474
1045421,2392820
1045421,1058905
1045421,2425335
1045421,1057780
1045421,1370255
1045421,1659535
1045421,1580541
1045421,1518815
1048198,1672384
1048198,1667361
1048198,1080102
1048198,2340627
1048198,1588967
1048198,1050472
1048198,1076425
1048198,2443462
1048198,1742841
1048198,1657265
1048198,1060435
1048198,1590942
1048198,1060727
1048198,1060984
1048198,1053216
1048198,1503835
1048198,1073566
1048198,1060639
1050927,1528449
1050927,1593654
1050927,1750703
1053606,1636806
1053606,1081009
1053606,1060298
1053606,1060523
1053606,2411822
1053606,1060945
1053606,1518420
1053606,1073270
1053606,1747577
1053606,110138
1053606,1058090
1056250,1471450
1056250,1656007
1056250,2375186
1056250,1681414
1056250,1082711
4263213,1700452
4263213,848614
4263213,843049
4263213,1764666
4263213,1693339
4263213,1984703
4263516,1202585
4263516,1327799
4263516,1340509
4263516,1407398
4263516,1315175
4263659,1693796
1061333,1059552
1061333,1059425
1061333,1058243
1061333,1067428
1061333,1378437
1061333,1068135
1061333,1385512
1061333,111303
1061333,1065648
1061333,1265623
1061333,1350456
1061333,1296281
1061333,1061981
1061333,1058917
1063835,111877
1063835,108603
1063835,1065604
1063835,108838
1063835,1212486
1063835,1278535
1063835,109663
1063835,2209739
1063835,1059919
1063835,1226672
1063835,105547
1063835,330199
1063835,1224824
1063835,1065919
1063835,109085
1063835,1217151
1066289,1409360
1066289,1376448
1066289,1218003
1066289,1261417
1068556,1200077
1068556,1336431
1070686,1340868
1070686,1257317
1070686,1312594
1070686,1059987
1070686,1251157
1070686,1205238
1072664,1525249
1072664,1061002
1072664,1524884
1072664,2431765
1072664,1061014
1072664,1525276
1072664,110109
1072664,1764642
1072664,1657252
1072664,1520677
1072664,1769126
1072664,1783219
1072664,2465087
1072664,2443840
1072664,1753160
1072664,1060681
1072664,2467019
1072664,2429516
1072664,2376013
1072664,112848
1072664,1060573
1072664,1788511
1072664,1377126
1072664,1730029
1072664,2462832
1072664,2413809
1072664,1506546
1072664,1747577
1072664,1740283
1072664,1516927
1074521,2459525
1074521,2455593
1074521,1766252
1074521,3890796
1074521,2455501
1074521,1743344
1074521,1081969
1076142,1216645
1076142,1363879
1076142,1359251
1076142,1354702
1076142,1274003
1076142,1277405
1077616,1216632
1077616,1318739
1077616,1324931
1077616,1380322
1078864,111834
1078864,1518815
1078864,1757412
1078864,1660646
1078864,112873
1078864,110119
1078864,1638125
1078864,1506546
1078864,107252
1078864,108800
1078864,1344770
1078864,111364
1078864,1666311
1078864,2451726
1078864,2365202
1078864,2384167
1078864,106285
1039173,2599973
1039173,108137
1039173,2576427
1039173,2575821
1039173,107951
1039173,111539
1039173,107892
1039173,2590556
1039173,799973
1042479,2637009
1042479,2245956
1042479,2282909
1042479,2294463
1045428,1385091
1045428,2449782
1045428,1057702
1045428,1670540
1045428,1060846
1045428,2388306
1045428,1060974
1045428,1060918
1045428,1774520
1045428,1543131
1045428,2463878
1045428,1060638
1045428,1043989
1048195,1670818
1048195,1869028
1048195,1057702
1048195,1673578
1048195,2455566
1048195,1448625
1048195,3890387
1048195,2428628
1048195,2455159
1048195,2128536
1048195,2372569
1048195,2448603
1048195,2452190
1048195,3891391
1050929,108215
1053608,1073750
1053608,1055079
1053608,1798378
1053608,1676125
1053608,2412912
1053608,2452214
1053608,1071315
1053608,2441876
1053608,1494070
1053608,1060984
1053608,1503835
1053608,1054813
1056226,1083904
1056226,1568514
1056226,112807
1056226,1060936
1056226,314954
1056226,2429291
1056226,1746202
1056226,111170
1056226,1769614
1056226,1060765
1056226,316720
1056226,2445256
1056226,111539
1056226,107951
1056226,1492822
1056226,2459031
1056226,2395215
1056226,2277242
1056226,108215
1056226,1081866
1058761,1058821
1058761,1207206
1058761,1059935
1058761,1059628
1058761,1059471
1058761,1058971
1058761,2415132
1058761,1059326
1058761,1346495
1061345,107969
1061345,1245059
1061345,1064004
1061345,1257416
1061345,1409360
1061345,1218515
1061345,110228
1061345,1336504
1061345,1341885
1063809,1067008
1063809,1067400
1063809,1066761
1063809,1349258
1063809,1067152
1063809,1059230
1063809,1232803
1063809,1064109
1063809,110254
1063809,1269936
1063809,1256250
1063809,1066429
1063809,1325246
1063809,1301058
1063809,1064261
1063809,1059787
1063809,1344205
1063809,1349204
1063809,1064661
1063809,1066717
1063809,1341918
1063809,1222751
1063809,1246177
1063809,1066213
1063809,1388264
1063809,1376491
1063809,1227505
1063809,107252
1063809,1067256
1063809,1059156
1063809,1310716
1066298,1064533
1066298,1320045
1068568,1226895
1068568,1284094
1068568,1235559
1070665,1357088
1070665,1219265
1070665,1295845
1070665,1067400
1070665,1066537
1070665,1376491
1070665,118030
1070665,110127
1070665,107729
1070665,1235573
1070665,110264
1070665,1219802
1070665,1205608
1072683,2465536
1072683,107831
1072683,1516616
1072683,2384392
1072683,1984616
1072683,2447467
1072683,2362733
1072683,2411822
1072683,110959
1072683,106865
1072683,1060948
1072683,1728885
1072683,2454551
1072683,1060855
1072683,1060760
1072683,1518420
1072683,1624975
1072683,1564448
1074505,2443840
1074505,1564448
1074505,1780609
1074505,1060904
1074505,2456081
1074505,1518420
1074505,110138
1076104,1238914
1076104,1296891
1076104,1366340
1076104,1314086
1076104,1287313
1076104,1347625
1076104,1321706
1076104,1312765
1076104,1349100
1076104,1349266
1076104,1344942
1076104,1289423
1076104,1259352
1076104,1245656
1076104,1314013
1076104,1318360
1076104,1203579
1076104,1236669
1076104,1068359
1077604,1242465
1039186,1224917
1039186,2598696
1039186,2517679
1039186,1318984
1039186,2575957
1039186,1119607
1039186,2595545
1039186,1145087
1042461,1144384
1042461,2256163
1042461,1177958
1042461,2255848
1042461,2250861
1042461,1144686
1042461,2289725
1042461,1406453
1042461,2296220
1042461,2121277
1045443,1757251
1048172,2409728
1048172,1058945
1048172,1510660
1048172,1449736
1048172,1720589
1048172,1656974
1048172,1060367
1048172,1058581
1048172,1060638
1048172,1573792
1048172,1722021
1048172,2274086
1048172,1652391
1048172,1080747
1048172,1487409
1048172,1079218
1048172,1054260
1048172,1881270
1048172,1058755
1048172,2442934
1048172,2387656
1048172,1052620
1048172,2388306
1048172,1060310
1048172,1525980
1048172,1079904
1048172,2276834
1048172,1492579
1048172,1057702
1048172,1673578
1048172,1060846
1048172,2438641
1048172,2372852
1048172,1073399
1048172,1728712
1050916,2362733
1050916,1060945
1050916,1518420
1050916,110138
1050916,2461340
1050916,1484157
1053610,1060772
1053610,2412709
1053610,1617766
1053610,2452073
1053610,1078827
1053610,2337292
1053610,1081330
1053610,1075446
1053610,2366697
1053610,1637660
1056251,1471450
1056251,1383163
1056251,1579179
1056251,1681414
1058776,2385450
1058776,1354130
1058776,1354115
1058776,1663989
1058776,1515077
1061344,1311649
1061344,1059140
1061344,523572
1061344,1067403
1061344,1219981
1061344,1242445
1061344,1411697
1061344,1063476
1061344,1298135
1061344,1333620
1061344,1385502
1063842,1066402
1063842,1392134
1063842,1359164
1063842,1348362
1063842,1066603
1063842,1063213
1063842,1235726
1063842,1294964
1063842,1248503
1063842,1272347
1063842,1233468
1063842,1067370
1063842,1064926
1063842,1219487
1066299,1064533
1066299,1320045
1068569,1326833
1068569,1066195
1070691,1245914
1070691,1216723
1070691,1294302
1070691,1330935
1072678,2467591
1072678,1060617
1072678,1060490
1072678,1081496
1072678,2409746
1072678,1527443
1072678,2330904
1072678,1504157
1072678,1670818
1072678,1061029
1072678,2379431
1072678,1060525
1072678,1665456
1072678,1781826
1072678,2107334
1072678,1073954
1072678,1074517
1072678,1632471
1072678,2435802
1072678,1639907
1072678,1722724
1072678,1060587
1072678,1766252
1072678,2373747
1072678,2372340
1074512,1083904
1074512,1060512
1074512,111170
1074512,1060938
1074512,2378082
1074512,1769614
1074512,2437821
1074512,111539
1074512,2461365
1074512,108215
1074512,1746202
1074512,2277242
1076147,1281003
1077604,1267724
1077604,1336431
1077604,1363472
1077604,1205238
1077604,1262874
1077604,1273947
1078864,2411822
1078864,875824
1078864,109874
1078864,610612
1078864,2464056
1078864,112448
1078864,1060685
1078864,109905
1078864,1518420
1078864,108377
1078864,1755482
1078864,110138
1078864,1854815
1078864,1633633
1078864,1940845
1078864,1122671
1078864,1728885
1078864,424828
1078864,1768323
1078864,2405770
1078864,1723792
1078864,1079699
1078864,1516950
1078864,2437531
1078864,2101152
1078864,2466721
1078864,1900452
1078864,111013
1078864,2460607
1039185,1250944
1039185,2638721
1039185,2612679
1039185,2614345
1039185,2599754
1039185,1442572
1039185,2618263
1039185,2516603
1039185,1151295
1042484,2524971
1042484,2249075
1042484,2306574
1045429,1060512
1045429,111170
1045429,1678216
1045429,1060938
1045429,1769614
1045429,1080818
1045429,2372597
1045429,1061016
1045429,2277242
1048197,1710212
1048197,1495140
1048197,1509777
1048197,1592808
1048197,3818183
1048197,1576940
1048197,1782609
1048197,1057714
1048197,277651
1048197,2380148
1048197,1636084
1048197,2433399
1048197,1058201
1048197,2428058
1048197,1200852
1048197,1975580
1048197,2450109
1048197,1060766
1048197,3893471
1050925,2445260
1050925,2277050
1050925,1724116
1050925,1681933
1050925,1060502
1053609,1060515
1053609,1668932
1053609,106598
1053609,2418925
1053609,2452228
1053609,111514
1056206,1591751
1056206,1060443
1056206,1636806
1056206,1060945
1056206,1516927
1056206,1060298
1056206,1060523
1056206,2411822
1056206,1060655
1056206,2355344
1056206,1517265
1056206,1076209
1056206,107252
1056206,1397912
1056206,1747577
1056206,110138
1056206,1659535
1056206,1060765
1056206,1518420
1056206,1740283
1058777,1059557
1058777,1257670
1058777,1063435
1058777,1323966
1058777,1059702
1058777,1059230
1058777,107359
1061337,1062530
1061337,1064643
